诸神的逆鳞,1548.5万,6.6,12717,2019年10月9日,"['漫画改', '热血', '战斗', '奇幻']",10.3万,220.6万,"连载中, 每周三 18:00更新",1,梅利奥达斯：梶裕贵\n伊丽莎白：雨宫天\n霍克：久野美咲\n黛安：悠木碧\n班：铃木达央\n金：福山润\n高瑟：高木裕平\n玛琳：坂本真绫\n艾斯卡诺：杉田智和,原作：铃木央（讲谈社《周刊少年Magazine》连载）\n监督：西泽晋\n总编剧：池田临太郎\n动画角色设定：西野理惠\n音乐：泽野弘之 \u002F KOHTA YAMAMOTO \u002F 和田贵史\n动画制作：Studio DEEN
3月的狮子,1550.7万,9.8,5573,2016年10月9日,"['漫画改', '恋爱', '日常', '励志']",30.9万,100万,"已完结, 全22话",0,桐山零：河西健吾\n川本明里：茅野愛衣\n川本日向：花澤香菜\n川本桃：久野美咲\n二海堂晴信：岡本信彦\n林田高志：櫻井孝宏\n幸田香子：井上麻里奈\n高橋勇介：細谷佳正\n島田開：三木眞一郎\n,脚本：木澤行人\n导演：新房昭之\n人物设定：杉山延寛\n原作：羽海野チカ\n系列构成：東冨耶子、新房昭之\n色彩设计：滝沢いづみ\n美术监督：田村せいき\n音乐：橋本由香利\n
URARA迷路帖,1557.5万,9.4,3034,2017年1月6日,"['漫画改', '日常', '架空']",64万,114.4万,"已完结, 全12话",0,千矢：原田彩枫\n巽绀：本渡枫\n雪见小梅：久保由利香\n枣乃乃：佳村遥\n枣妮娜：茅野爱衣,原作：はりかも（芳文社《Manga Time Kirara Miracle!》《Manga Time Kirara》）\n导演：鈴木洋平\n人物设定：大塚舞\n系列构成：三重野瞳\n动画制作：J.C.STAFF\n製作：TBS、芳文社\n
迷家,1566.9万,4.0,7751,2016年4月2日,['原创'],75.8万,54.1万,"已完结, 全12话",0,光宗：酒井广大\n真咲：相坂优歌\n飒人：八代拓\n小春：佐仓薰\n瓦尔卡纳：铃木达央\n莉昂：五十岚裕美\n舞舞：清水彩香\nLovepon：加隈亚衣\n杰克：三好晃祐\n美影尤拉：长谷川芳明\n南子：多田此乃美,原作：Diomedéa、波丽佳音\n监督：水岛努\n系列构成：冈田麿里\n角色设计：井出直美\n音响监督：水岛努\n音响制作：スタジオマウス\n音乐：横山克\n音乐制作：波丽佳音\n动画制作：Diomedéa
逆转裁判,1570.7万,8.3,1268,2016年4月2日,"['推理', '智斗', '游戏改', '职场']",92.6万,54.4万,"已完结, 全24话",0,成步堂龙一：梶裕貴\n绫里真宵：悠木碧\n御剑怜侍：玉木雅士\n绫里千寻：中村千絵\n矢张政志：奈良徹\n系锯圭介：岩崎征実,监修：Capcom\n导演：渡辺歩\n人物设定：渡辺浩二、太田恵子\n原作：Capcom\n系列构成：冨岡淳広\n色彩设计：中尾総子\n美术监督：岩瀬栄治\n音乐：和田薫
无头骑士异闻录×2 承,1575.7万,9.5,1254,2015年1月10日,"['奇幻', '日常', '声控', '小说改']",66万,137.7万,"已完结, 全12话",0,塞尔提·史特路尔森：泽城美雪\n龙之峰帝人：丰永利行\n纪田正臣：宫野真守\n园原杏里：花泽香菜\n折原临也：神谷浩史\n平和岛静雄：小野大辅\n岸谷新罗：福山润\n门田京平：中村悠一\n游马崎沃克：梶裕贵\n狩泽..,原作：成田良悟《无头骑士异闻录》（电击文库刊）\n原作插画：安田典生\n监督：大森贵弘\n系列构成：高木登\n角色设计：岸田隆宏\n总作画监督：高田晃\n动作作监：山田起生\n美术：伊藤圣\n美术设定：藤濑智康\n道具设计：山崎绘里\n色彩设计：宫胁裕美\nCG制作：神林宪和\n编辑：关一彦\n摄影：田村仁\n音乐：吉森信\n动画制作：朱夏\n制作：池袋ダラーズ
Hand Shakers,1579万,7.9,2201,2017年1月10日,"['战斗', '热血', '萝莉', '原创']",46.9万,101.6万,"已完结, 全12话",0,高槻手纲：斉藤壮馬\n芥川小代理：諸星すみれ\n槙原长政：森久保祥太郎\n北条璃璃：茅野愛衣\n北条胜：村瀬歩\n三津寺千鹤：上坂すみれ\n东飒：石川界人\n阿波座小玉：小松未可子\n盛山响：杉田智和,脚本：八薙玉造、金澤洪充\n导演：鈴木信吾、金澤洪充\n原作：KADOKAWA、GoHands、Frontier Works\n分镜：鈴木信吾、島津裕行\n
苍之彼方的四重奏,1583.7万,7.7,1134,2016年1月11日,"['奇幻', '运动', '游戏改']",46.1万,69.3万,"已完结, 全12话",0,日向晶也：逢坂良太\n仓科明日香：福圆美里\n有坂真白：山本希望\n市之濑莉佳：米泽圆\n青柳窗果：若林直美\n青柳紫苑：近藤孝行\n佐藤院丽子：种田梨沙\n真藤一成：兴津和幸\n各务葵：绪方惠美\n保坂实里：仪武佑子,原作：sprite\n监督：追崎史敏\n演出：高桥幸雄\n角色原案：铃森\n角色设计：中野圭哉\n系列构成：吉田玲子\n道具设计：清水奏太郎\n总作画监督：中野圭哉、小池智史\n动作监督：鲤川慎平\n美术监督：氏家诚\n色彩设定：村田惠理子\n音乐：Elements Garden\n音响监督：森下广人\nCG导演：井野元英二\n摄影监督：荻原猛夫\n编辑：斋藤朱里\n动画制作：GONZO
刻刻,1588.6万,9.3,10612,2018年1月8日,"['科幻', '漫画改']",25.5万,100万,"已完结, 全12话",0,佑河树里：安済知佳\n间岛翔子：瀬戸麻沙美\n爷爷：山路和弘\n佐河顺治：郷田ほづみ\n佑河贵文：辻谷耕史\n佑河翼：野島裕史\n佑河真：岩田龍門\n迫：吉野裕行\n潮见：内田夕夜,导演:大橋誉志光\n人物设定:日向正樹\n总作画监督:日向正樹\n原作:堀尾省太\n人物原案:梅津泰臣\n系列构成:木村暢\n动画制作:ジェノスタジオ\n音乐:未知瑠\n製作:ツインエンジン\n
笨蛋，测验，召唤兽,1592.2万,9.6,5271,2010年1月6日,"['奇幻', '校园', '恋爱', '小说改']",74.8万,120.9万,"已完结, 全13话",0,吉井明久：下野纮\n姬路瑞希：原田瞳\n岛田美波：水桥香织\n坂本雄二：铃木达央\n木下秀吉：加藤英美里\n土屋康太：宫田幸季\n须川亮：后藤启介\n横沟浩二：矶部一洋\n雾岛翔子：矶村知美\n工藤爱子：南条爱乃\n木下优子：加藤英美里\n久保利光：寺岛拓笃\n佐藤美穗：平田真菜\n根本恭二：宫崎宽务\n岩下律子：平田真菜\n菊入真由美：中上育实\n小山友香：五十岚裕美\n黑崎彻：鸡内一也\n平贺源二：冈本信彦\n清水美春：竹达彩奈\n中林宏美：高山佑子\n三上美子：真中桂子\n常村勇作：冈野浩介\n夏川俊平：小野友树\n小暮葵：三石琴乃\n藤堂熏：仲村香织\n西村宗一：大冢明夫\n福原慎：津田健次郎\n大岛武：田中雅之\n高桥洋子：嘉数由美\n布施文博：德本英一郎\n长谷川：景浦大辅\n竹内：真中桂子\n竹中：高桥伸也\n岛田叶月：平田真菜\n吉井玲：井上喜久子\n坂本雪乃：永田依子,脚本：高山カツヒコ\n导演：大沼心\n原作：井上堅二\n演出：大沼心、ワタナベシンイチ\n分镜：大沼心、細田直人、あおきえい、ワタナベシンイチ\n总作画监督： 大島美和\n作画监督： 大島美和、長谷川亨雄、松浦里美\n原画： 三浦貴博\n人物设定： 大島美和\n系列构成： 高山カツヒコ\n色彩设计： 木幡美雪\n主题歌编曲： 前山田健一\n主题歌作曲： 前山田健一\n主题歌演出： 麻生夏子\n插入歌演出： milktub\n音响监督： 亀山俊樹
机动战士高达独角兽(UC) RE:0096,1595.3万,9.4,1717,2016年4月3日,"['热血', '机战', '科幻', '战斗']",22.8万,34.7万,"已完结, 全22话",0,巴纳吉･林克斯：内山昂辉\n奥黛莉･伯恩（米妮瓦・拉欧・萨比）：藤村步\n拓也･伊礼：下野纮\n米寇特･帕奇：户松遥\n利迪･马瑟纳斯：浪川大辅\n美寻･奥伊瓦肯：丰口惠\n玛莉妲･库鲁斯：甲斐田裕子,原作：矢立肇、富野由悠季\n监督：古桥一浩\n剧本：武藤康之\n角色原案：安彦良和\n角色动画设计：高桥久美子\n机动战士原案：大河原邦男\n机体设计：角木肇、石垣纯哉、 玄马宣彦\n机体设计协助：明贵美加\n画面设计：佐山善则、 上村秀胜\n设定考证：小仓信也\n故事：福井晴敏\n音乐：泽野弘之\n音响监督：木村絵理子\n美术监督：池田繁美\n色彩设计：铃木孝子\n摄影监督：葛山刚士、田中唯\nCG监督：藤江智洋\n编辑：今井大介\n动画制作：日升动画
Love Live! School Idol Project,1616.1万,9.6,5989,2013年1月6日,"['校园', '音乐', '偶像', '社团']",169.3万,135万,"已完结, 全13话",0,高坂穗乃果： 新田惠海\n南小鸟： 内田彩\n园田海未： 三森铃子\n绚濑绘里： 南条爱乃\n东条希： 楠田亚衣奈\n西木野真姬：Pile\n星空凛： 饭田里穗\n小泉花阳： 久保由利香\n矢泽妮可：徳井青空,原作：矢立肇\n原案：公野樱子\n监督：京极尚彦\n系列构成：花田十辉\n角色设计、动作画面导演：西田亚沙子\n角色设计、总动画师：室田雄平\n设计工作：爱敬由纪子、新村杏子\n场景设计：高桥武之\n美术监督：渡边幸浩\n色彩设计：横山さよ子\n摄影监督：野上大地\n编集：今井大介\n音响监督：长崎行男\n音乐：藤泽庆昌\n音乐制作：Lantis\n动画制作：SUNRISE
请问您今天要来点兔子吗？？,1617.3万,9.7,4262,2015年10月10日,"['萌系', '日常', '美食', '萝莉']",75万,160.5万,"已完结, 全12话",0,保登心爱：佐倉綾音\n香风智乃：水濑祈\n天天座理世：種田梨沙\n桐间纱路：内田真礼\n宇治松千夜：佐藤聡美\n香风隆宏：速水奨\n麻耶：徳井青空\n奈津惠：村川梨衣\n提比：清川元夢,原作：Koi（芳文社《まんがタイムきらら MAX》）\n导演：橋本裕之\n脚本：橋本裕之、井上美緒、ふでやすかずゆき\n分镜：かおり、博史池畠、山﨑みつえ、橋本裕之、孫承希、武藤信宏、柳沼和良、小島正幸、入江泰浩\n演出：かおり、博史池畠、鎌田祐輔、橋本裕之、飯村正之、孫承希、入江泰浩\n人物设定：奥田陽介\n系列构成：ふでやすかずゆき\n美术监督：平栁悟\n色彩设计：佐藤美由紀\n总作画监督：奥田陽介、佐々木貴宏\n作画监督：りお、杉本幸子、山村俊了、仁井学、佐々木貴宏、松尾亜希子、竹田直樹、清水勝祐、白川茉莉、武藤信宏、池田有\n音乐：川田瑠夏\n音响监督：明田川仁\n摄影监督：峰岸健太郎\n剪辑：高橋歩\n动画制作：KINEMA CITRUS、WHITE FOX
碧蓝航线,1629.8万,8.7,15354,2019年10月3日,"['游戏改', '战斗', '萌系', '架空']",41.4万,118.4万,"连载中, 排播原因 延播至2020年3月",1,企业：石川由依\n贝尔法斯特：堀江由衣\n凰：中原麻衣\n鸾：茅野爱衣\n独角兽：加隈亚衣\n柚：大地叶\n拉菲：长绳麻理亚\n标枪：山根希美\n光辉：雨宫天\n欧根亲王：佐仓绫音\n鹤：种田梨沙\n鹬：种田梨沙\nZ23：阿部里果\n伊丽莎白女王：上坂堇,原作：Manjuu \u002F Yongshi\n监督：天冲\n总编剧：钢屋ジン\n角色设计 \u002F 总作画监督：野中正幸\n美术监督：扇山秋仁 \u002F 后藤俊彦\n美术设定：盐泽良宪\n色彩设计：林可奈子\nCG监督：木村亮\n摄影监督：千叶大辅\n编辑：武宫むつみ\n音响监督：土屋雅纪\n音响制作：DAX Production\n音乐：西木康智\n音乐制作：Stray Cats\n音乐制作人：木皿阳平\n动画制作：Bibury Animation Studio
妖精森林的小不点,1635万,9.9,28887,2018年1月12日,"['奇幻', '日常', '漫画改', '萌系']",25.9万,103.6万,"已完结, 全13话",0,哈库梅伊：松田利冴\n蜜珂析：下地紫野\n康居：悠木碧\n千：安济知佳\n鰯：松风雅也,原作：㭴木祐人（《哈库梅伊与蜜珂析》\u002FKADOKAWA刊）\n监督：安藤正臣\n系列构成：吉田玲子\n角色设计、道具设计：岩佐智子\n总作画监督：岩佐智子、伊藤麻由加\n背景美术：草薙（KUSANAGI）\n美术监督：栗林大贵\n美术统括：须江信人、纲头瑛子\n色彩设计：南木由实\n摄影监督：中川濑名\n编辑：及川雪江（森田编辑室）\n音响监督：饭田里树\n音乐：Evan Call\n音乐制作：Lantis\n动画监制：比嘉勇二\n动画制作：Lerche\n制作：哈库梅伊与蜜珂析制作委员会
吹响吧！上低音号,1654.5万,9.8,6496,2015年4月7日,"['音乐', '校园', '少女', '励志']",50.2万,70.3万,"已完结, 全14话",0,黄前久美子：黑泽朋世\n加藤叶月：朝井彩加\n川岛绿辉：丰田萌绘\n高坂丽奈：安济知佳\n田中明日香：寿美菜子\n小笠原晴香：早见沙织\n中世古香织：茅原实里\n冢本秀一：石谷春贵\n泷升：樱井孝宏,原作：武田绫乃\n监督：石原立也\n系列构成：花田十辉\n角色设计：池田晶子\n系列演出：山田尚子\n美术监督：筱原睦雄\n色彩设计：竹田明代\n乐器设定：高桥博行\n摄影监督：高尾一也\n音响监督：鹤冈阳太\n音乐：松田彬人\n音乐制作：Lantis\n音乐制作协力：洗足学园音乐大学\n演奏协力：Freshman Wind Ensemble\n音乐监修：大和田雅洋\n动画制作：京都动画\n制作：《吹响！》制作委员会
鬼灯的冷彻,1656.3万,9.6,3512,2014年1月10日,"['日常', '神魔']",60.1万,214.8万,"已完结, 全13话",0,鬼灯：安元洋贵\n阎魔大王：长嶝高士\n桃太郎：平川大辅\n小白：小林由美子\n柿助：后藤广子\n琉璃男：松山鹰志\n唐瓜：柿原彻也\n茄子：青山桐子\n阿香：喜多村英梨\n蜜桃·真纪：上坂堇\n白泽：游佐浩二\n源义..,原作：江口夏实\n监督·AR演出：镝木宏\n副监督：长沼范裕\n系列构成・设定制作：后藤绿\n人设·总作画监督：加藤宽崇\n音响制作：サウンドチーム・ドンファン\n音乐：TOMISIRO\n音乐制作：スターチャイルドレコード\n动画制作：WIT STUDIO
同居人是猫,1659.4万,9.7,9232,2019年1月10日,"['治愈', '漫画改', '萌系']",18.8万,76.4万,"已完结, 全12话",0,朏素晴：小野贤章\n小阳：山崎遥\n河濑笃：下野纮\n矢坂大翔：堀江瞬\n押守奈奈：安济知佳\n押守优伍：中岛良树\n小八：村濑步\n小六：津田健次郎,原作：みなつき \u002F 二ツ家あす（COMICポラリス）\n监督：铃木薫\n总编剧：赤尾凸\n角色设计 \u002F 总作画监督：北尾胜\n动画制作：ZERO-G
邻家索菲,1668.2万,9.7,10615,2018年10月5日,"['萌系', '漫画改']",40.3万,102.8万,"已完结, 全12话",1,索菲·暮光：富田美忧\n天野灯：篠原侑\n夏木日向：Lynn\n艾莉：和气杏未\n仓井朔夜：日高里菜\n青木夕：内田彩,原作：甘党「月刊コミックキューン」(KADOKAWA)\n监督：秋田谷典昭\n副监督：福島利規\n系列构成：髙橋龍也\n角色设计 \u002F 总作画监督：酒井孝裕\n概念设计：杉村苑美\n道具设计：コレサワシゲユキ(デジタルノイズ)、灯夢(デジタルノイズ)\n美术监督：松本浩樹(アトリエPlatz)\n色彩设计：鈴木ようこ\n摄影监督：廣岡岳\n编集：坪根健太郎\n音乐监督：明田川仁\n音乐：藤澤慶昌\n音乐制作：日本コロムビア\n动画制作：Studio五组、AXsiZ
One Room,1668.6万,9.4,2867,2017年1月11日,"['泡面', '日常']",37.7万,123万,"已完结, 全12话",0,花坂结衣：M・A・O\n桃原奈月：村川梨衣\n青岛萌香：三森すずこ,人物设定：奥田泰弘\n摄影监督：難波史\n人物原案：カントク\n色彩设计：日比智恵子\n美术监督：松本浩樹\n制作：颱風グラフィックス\n
ISLAND ,1675.6万,9.2,8518,2018年7月1日,"['游戏改', '催泪', '推理', '治愈']",26.4万,113万,"已完结, 全12话",0,御原凛音：田村由香里\n枢都夏莲：阿澄佳奈\n伽蓝堂纱罗：山村响\n三千界切那：铃木达央\n御原玖音：佐藤利奈\n播守太郎：茂木隆正\n反取芽衣：中岛唯\n鸠间杏：高柳知叶\n砂田笑里：田中贵子,原作：Frontwing\n原案：G.O.\n角色原案：空中幼彩（Frontwing）\n监督：川口敬一郎\n系列构成：荒川稔久\n剧本：荒川稔久、堺三保、网谷正治\n角色设计、总作画监督：川村幸祐\nSF设定：堺三保\n主动画师：高原修司、清水直树\n美术监督：一色美绪\n美术设定：池田佑二\n背景：Studio Wyeth\n色彩设计：田川沙里\n摄影监督：中村雄太\n编辑：丸山流美\n音响监督：森下广人\n音乐制作：MAGES.\n音乐：立山秋航\n动画制作：Feel.\n制作：动画ISLAND制作委员会
